consumption_id,shelter_id,disaster_incident_id,relief_item_id,consumed_quantity,start_date,end_date,duration_days,daily_consumption_rate,peak_consumption_day,peak_consumption_quantity,remain_item,shelter_occupancy,occupancy_rate,disaster_severity,weather_conditions,special_circumstances,waste_rate,satisfaction_score,adequacy_level,restock_frequency,seasonality,children_ratio,elderly_ratio,disabled_ratio,accessibility_score,distribution_efficiency,recorded_by,created_at,updated_at
consumption_008459,SH_000585,incident_000035,relief_item_000046,7,2017-08-01,2017-08-28,27,0.26,9,0,0,11618,0.46,낮음,추위,반려동물 포함,0.147,2.1,과다,0,여름,0.01,0.09,0.04,4.7,0.7,user_000009,2017-08-28,2017-08-28
consumption_008460,SH_012842,incident_000660,relief_item_000556,0,2018-07-07,2018-07-08,1,0.0,1,0,0,63,0.9,낮음,일반,고령자 포함,0.078,3.1,적정,2,여름,0.14,0.09,0.03,4.8,0.99,user_000004,2018-07-08,2018-07-08
consumption_008461,SH_001434,,relief_item_000916,3,2017-02-22,2017-03-14,20,0.15,8,0,0,28,0.8,높음,추위,"반려동물 포함,어린이 다수",0.072,4.3,부족,0,겨울,0.32,0.28,0.08,3.4,0.6,user_000002,2017-03-14,2017-03-14
consumption_008462,SH_010023,incident_000263,relief_item_000057,9,2024-05-21,2024-06-20,30,0.3,20,0,1,554,0.23,중간,눈,어린이 다수,0.089,2.1,충분,4,봄,0.27,0.08,0.05,4.0,0.97,user_000010,2024-06-20,2024-06-20
consumption_008463,SH_002986,,relief_item_000725,4,2024-04-06,2024-04-24,18,0.22,6,0,0,8404,0.82,낮음,더위,어린이 다수,0.036,4.4,부족,1,봄,0.0,0.13,0.08,3.5,0.78,user_000001,2024-04-24,2024-04-24
consumption_008464,SH_005928,incident_000248,relief_item_000296,1,2018-03-17,2018-04-11,25,0.04,8,0,0,55,0.55,높음,일반,"고령자 포함,어린이 다수,반려동물 포함",0.07,3.7,부족,1,봄,0.12,0.17,0.1,4.6,0.82,user_000005,2018-04-11,2018-04-11
consumption_008465,SH_007685,,relief_item_000250,1,2021-01-14,2021-02-13,30,0.03,19,0,0,26345,0.63,높음,더위,"고령자 포함,어린이 다수",0.062,3.9,부족,3,겨울,0.18,0.24,0.06,3.0,0.86,user_000006,2021-02-13,2021-02-13
consumption_008466,SH_007473,,relief_item_000867,0,2023-12-29,2024-01-04,6,0.0,1,0,0,215,0.74,높음,더위,"장애인 포함,어린이 다수",0.033,4.6,적정,5,겨울,0.16,0.16,0.08,4.5,0.96,user_000010,2024-01-04,2024-01-04
consumption_008467,SH_005410,,relief_item_000558,0,2025-03-18,2025-04-03,16,0.0,9,0,0,956,0.8,중간,일반,"어린이 다수,반려동물 포함",0.062,3.4,과다,2,봄,0.3,0.14,0.04,3.4,0.62,user_000007,2025-04-03,2025-04-03
consumption_008468,SH_006674,,relief_item_000637,3,2020-12-24,2021-01-05,12,0.25,12,0,0,150,0.5,높음,더위,"장애인 포함,어린이 다수",0.049,4.9,적정,0,겨울,0.01,0.16,0.06,4.9,0.74,user_000006,2021-01-05,2021-01-05
consumption_008469,SH_002012,incident_000798,relief_item_000682,2,2024-03-12,2024-03-25,13,0.15,8,0,0,3553,0.78,중간,비,장애인 포함,0.042,2.4,적정,4,봄,0.01,0.3,0.07,4.5,0.64,user_000003,2024-03-25,2024-03-25
consumption_008470,SH_011115,,relief_item_000440,2,2023-05-24,2023-05-27,3,0.67,2,0,0,145,0.1,높음,추위,고령자 포함,0.087,4.7,적정,4,봄,0.14,0.17,0.09,3.7,0.74,user_000004,2023-05-27,2023-05-27
consumption_008471,SH_020552,,relief_item_000530,2,2023-10-15,2023-10-29,14,0.14,13,0,0,685,0.56,낮음,비,"반려동물 포함,고령자 포함",0.122,2.3,적정,4,가을,0.32,0.24,0.06,5.0,0.98,user_000003,2023-10-29,2023-10-29
consumption_008472,SH_014555,,relief_item_000340,4,2017-08-19,2017-09-16,28,0.14,17,0,1,97,0.62,높음,비,"장애인 포함,반려동물 포함",0.144,3.2,적정,0,여름,0.03,0.08,0.14,4.2,0.72,user_000006,2017-09-16,2017-09-16
consumption_008473,SH_008574,incident_000609,relief_item_000463,1,2019-11-18,2019-11-29,11,0.09,4,0,0,3748,0.47,높음,추위,"장애인 포함,어린이 다수",0.076,4.0,과다,3,가을,0.2,0.23,0.11,3.2,0.89,user_000005,2019-11-29,2019-11-29
consumption_008474,SH_014203,,relief_item_000742,2,2023-03-13,2023-04-01,19,0.11,11,0,0,143,0.16,높음,추위,"반려동물 포함,장애인 포함",0.142,3.4,충분,3,봄,0.18,0.15,0.03,3.2,0.68,user_000009,2023-04-01,2023-04-01
consumption_008475,SH_004501,,relief_item_000829,6,2025-06-02,2025-06-22,20,0.3,6,0,1,3474,0.3,높음,추위,"어린이 다수,장애인 포함",0.032,3.7,부족,0,여름,0.33,0.08,0.03,2.6,0.97,user_000010,2025-06-22,2025-06-22
consumption_008476,SH_011361,incident_000556,relief_item_000894,1,2018-12-22,2018-12-27,5,0.2,2,0,0,22500,0.51,낮음,일반,"반려동물 포함,고령자 포함,어린이 다수",0.083,5.0,충분,4,겨울,0.22,0.01,0.09,3.7,0.69,user_000002,2018-12-27,2018-12-27
consumption_008477,SH_008364,incident_000833,relief_item_000956,8,2022-07-05,2022-07-15,10,0.8,10,1,2,15003,0.54,중간,눈,"반려동물 포함,고령자 포함,어린이 다수",0.052,2.2,과다,3,여름,0.05,0.22,0.06,4.8,0.74,user_000010,2022-07-15,2022-07-15
consumption_008478,SH_002284,,relief_item_000568,1,2016-09-29,2016-10-12,13,0.08,2,0,0,112,0.08,높음,추위,"반려동물 포함,어린이 다수,장애인 포함",0.06,3.5,적정,5,가을,0.23,0.1,0.03,4.6,0.67,user_000001,2016-10-12,2016-10-12
consumption_008479,SH_013101,incident_000258,relief_item_000861,7,2017-04-28,2017-05-07,9,0.78,9,1,1,20184,0.73,낮음,비,장애인 포함,0.027,2.4,과다,0,봄,0.37,0.0,0.01,4.9,0.7,user_000004,2017-05-07,2017-05-07
consumption_008480,SH_001664,,relief_item_000533,1,2016-08-18,2016-08-26,8,0.12,3,0,0,2378,0.93,낮음,일반,"장애인 포함,어린이 다수,반려동물 포함",0.02,4.3,부족,5,여름,0.02,0.03,0.01,2.2,0.97,user_000007,2016-08-26,2016-08-26
consumption_008481,SH_016125,,relief_item_000587,1,2018-12-19,2019-01-12,24,0.04,11,0,0,1101,0.37,높음,일반,"반려동물 포함,어린이 다수,고령자 포함",0.044,2.2,적정,5,겨울,0.24,0.19,0.09,4.7,0.88,user_000009,2019-01-12,2019-01-12
consumption_008482,SH_012124,,relief_item_000433,1,2023-06-25,2023-07-14,19,0.05,3,0,0,1283,0.35,높음,눈,"장애인 포함,고령자 포함,반려동물 포함",0.055,2.9,과다,2,여름,0.1,0.06,0.03,4.4,0.9,user_000002,2023-07-14,2023-07-14
consumption_008483,SH_022830,incident_000429,relief_item_000024,14,2024-11-24,2024-12-09,15,0.93,3,0,2,8980,0.96,높음,눈,"반려동물 포함,장애인 포함",0.026,3.2,적정,0,가을,0.3,0.21,0.09,5.0,0.75,user_000001,2024-12-09,2024-12-09
consumption_008484,SH_000143,incident_000452,relief_item_000545,14,2020-05-13,2020-05-24,11,1.27,11,2,1,40,0.23,높음,비,장애인 포함,0.086,5.0,충분,4,봄,0.02,0.08,0.06,2.4,0.87,user_000009,2020-05-24,2020-05-24
consumption_008485,SH_004334,,relief_item_000405,3,2024-08-02,2024-08-22,20,0.15,12,0,0,45,0.9,중간,더위,"고령자 포함,반려동물 포함,장애인 포함",0.018,4.5,적정,4,여름,0.36,0.19,0.09,4.6,0.75,user_000010,2024-08-22,2024-08-22
consumption_008486,SH_020951,incident_000263,relief_item_000797,8,2018-05-22,2018-06-17,26,0.31,22,0,1,10213,0.75,낮음,추위,장애인 포함,0.069,2.0,과다,2,봄,0.27,0.23,0.02,3.5,0.67,user_000006,2018-06-17,2018-06-17
consumption_008487,SH_008587,incident_000476,relief_item_000949,22,2015-11-11,2015-12-07,26,0.85,18,0,5,395,0.68,높음,눈,어린이 다수,0.066,4.0,충분,4,가을,0.18,0.05,0.0,2.8,0.7,user_000010,2015-12-07,2015-12-07
consumption_008488,SH_019625,,relief_item_000444,1,2023-08-22,2023-08-27,5,0.2,3,0,0,1400,1.0,높음,더위,"반려동물 포함,고령자 포함",0.105,3.5,부족,4,여름,0.21,0.02,0.1,2.1,0.88,user_000004,2023-08-27,2023-08-27
consumption_008489,SH_009641,incident_000535,relief_item_000685,1,2023-01-02,2023-01-26,24,0.04,17,0,0,162,0.91,높음,더위,고령자 포함,0.12,3.8,충분,5,겨울,0.02,0.22,0.1,4.7,0.87,user_000009,2023-01-26,2023-01-26
consumption_008490,SH_015335,incident_000004,relief_item_000581,9,2019-10-21,2019-11-04,14,0.64,13,0,1,66,0.03,낮음,더위,반려동물 포함,0.121,4.2,과다,1,가을,0.2,0.19,0.06,4.6,0.85,user_000007,2019-11-04,2019-11-04
consumption_008491,SH_002851,,relief_item_000778,0,2015-11-16,2015-12-01,15,0.0,13,0,0,3727,0.68,중간,더위,"장애인 포함,고령자 포함,반려동물 포함",0.095,4.2,충분,1,가을,0.09,0.29,0.14,4.5,0.86,user_000010,2015-12-01,2015-12-01
consumption_008492,SH_005928,incident_000248,relief_item_000296,0,2018-02-03,2018-02-25,22,0.0,21,0,0,43,0.43,낮음,일반,"어린이 다수,장애인 포함",0.072,2.5,충분,1,겨울,0.11,0.27,0.07,3.5,0.95,user_000005,2018-02-25,2018-02-25
consumption_008493,SH_003304,incident_000219,relief_item_000102,2,2022-06-03,2022-06-14,11,0.18,11,0,0,7122,0.99,중간,더위,"반려동물 포함,고령자 포함,어린이 다수",0.029,2.3,충분,2,여름,0.25,0.03,0.01,4.8,0.93,user_000008,2022-06-14,2022-06-14
consumption_008494,SH_002896,incident_000753,relief_item_000069,0,2018-04-26,2018-05-15,19,0.0,10,0,0,2280,0.2,중간,더위,반려동물 포함,0.056,2.8,과다,5,봄,0.14,0.17,0.11,4.6,0.67,user_000010,2018-05-15,2018-05-15
consumption_008495,SH_022156,,relief_item_000634,2,2020-07-14,2020-08-13,30,0.07,7,0,0,61,0.21,낮음,비,"고령자 포함,어린이 다수,반려동물 포함",0.025,2.9,적정,3,여름,0.27,0.01,0.03,4.9,0.72,user_000002,2020-08-13,2020-08-13
consumption_008496,SH_017440,incident_000538,relief_item_000921,1,2025-07-06,2025-07-28,22,0.05,3,0,0,3983,0.77,높음,더위,"반려동물 포함,장애인 포함,어린이 다수",0.138,4.4,과다,3,여름,0.19,0.3,0.1,3.6,0.82,user_000010,2025-07-28,2025-07-28
consumption_008497,SH_008295,,relief_item_000552,6,2019-07-01,2019-07-08,7,0.86,7,1,0,58,0.71,중간,일반,어린이 다수,0.083,2.2,부족,1,여름,0.06,0.08,0.15,2.3,0.98,user_000006,2019-07-08,2019-07-08
consumption_008498,SH_002467,incident_000757,relief_item_000259,0,2024-03-18,2024-04-05,18,0.0,14,0,0,5215,0.24,높음,더위,"반려동물 포함,어린이 다수,고령자 포함",0.077,3.8,과다,0,봄,0.08,0.05,0.07,3.0,0.61,user_000010,2024-04-05,2024-04-05
consumption_008499,SH_009593,,relief_item_000291,8,2016-08-26,2016-08-31,5,1.6,2,3,1,121,0.22,중간,추위,"장애인 포함,어린이 다수,고령자 포함",0.01,3.2,과다,2,여름,0.24,0.05,0.05,3.5,0.68,user_000001,2016-08-31,2016-08-31
consumption_008500,SH_018081,,relief_item_000996,0,2023-04-04,2023-04-29,25,0.0,17,0,0,42901,0.84,높음,추위,"장애인 포함,어린이 다수",0.015,4.0,과다,2,봄,0.31,0.06,0.09,4.1,0.7,user_000006,2023-04-29,2023-04-29
consumption_008501,SH_011736,incident_000151,relief_item_000531,4,2019-11-13,2019-11-22,9,0.44,2,0,0,23,0.29,중간,일반,"어린이 다수,장애인 포함",0.062,4.5,적정,2,가을,0.26,0.04,0.05,2.2,0.68,user_000008,2019-11-22,2019-11-22
consumption_008502,SH_009660,incident_000318,relief_item_000982,1,2025-03-31,2025-04-01,1,1.0,1,2,0,1569,0.74,중간,비,"장애인 포함,반려동물 포함",0.126,2.1,과다,4,봄,0.02,0.16,0.06,3.2,0.61,user_000006,2025-04-01,2025-04-01
consumption_008503,SH_020962,,relief_item_000781,1,2018-01-10,2018-02-06,27,0.04,27,0,0,45473,0.73,낮음,일반,고령자 포함,0.097,2.2,과다,3,겨울,0.22,0.26,0.09,5.0,0.8,user_000003,2018-02-06,2018-02-06
consumption_008504,SH_010200,,relief_item_000375,4,2022-09-17,2022-09-29,12,0.33,3,0,0,47,0.06,높음,비,반려동물 포함,0.104,4.5,부족,5,가을,0.28,0.29,0.09,3.7,0.67,user_000007,2022-09-29,2022-09-29
consumption_008505,SH_022921,,relief_item_000801,7,2021-01-30,2021-02-02,3,2.33,1,4,1,6188,0.76,높음,일반,고령자 포함,0.086,4.7,부족,1,겨울,0.17,0.28,0.03,3.2,0.66,user_000005,2021-02-02,2021-02-02
consumption_008506,SH_003973,incident_000388,relief_item_000453,16,2017-05-06,2017-05-29,23,0.7,6,1,2,775,0.3,낮음,추위,"고령자 포함,반려동물 포함",0.149,2.5,과다,0,봄,0.07,0.06,0.15,3.1,0.84,user_000001,2017-05-29,2017-05-29
consumption_008507,SH_009346,incident_000445,relief_item_000365,1,2023-06-21,2023-07-05,14,0.07,10,0,0,2315,0.92,높음,추위,"고령자 포함,어린이 다수,장애인 포함",0.137,4.9,적정,0,여름,0.4,0.21,0.13,3.8,0.76,user_000005,2023-07-05,2023-07-05
consumption_008508,SH_004929,incident_000641,relief_item_000345,12,2023-04-22,2023-04-23,1,12.0,1,24,2,1808,0.34,높음,더위,"고령자 포함,어린이 다수,반려동물 포함",0.045,2.3,적정,4,봄,0.22,0.28,0.02,4.5,0.93,user_000002,2023-04-23,2023-04-23
consumption_008509,SH_007777,incident_000073,relief_item_000125,6,2015-12-20,2016-01-13,24,0.25,20,0,0,53,0.71,높음,비,반려동물 포함,0.003,3.2,충분,5,겨울,0.14,0.03,0.12,3.6,0.65,user_000001,2016-01-13,2016-01-13
consumption_008510,SH_009740,,relief_item_000681,1,2018-10-07,2018-10-08,1,1.0,1,2,0,49,0.49,낮음,일반,"고령자 포함,장애인 포함,반려동물 포함",0.074,4.9,충분,1,가을,0.09,0.2,0.07,2.7,0.87,user_000005,2018-10-08,2018-10-08
consumption_008511,SH_004517,,relief_item_000697,9,2024-11-15,2024-11-26,11,0.82,4,0,0,21,0.3,높음,일반,"반려동물 포함,고령자 포함,장애인 포함",0.12,3.7,적정,5,가을,0.05,0.06,0.12,4.2,0.79,user_000003,2024-11-26,2024-11-26
consumption_008512,SH_010567,incident_000052,relief_item_000767,2,2024-01-05,2024-01-07,2,1.0,2,1,0,252,0.84,낮음,더위,"어린이 다수,장애인 포함",0.136,2.5,과다,4,겨울,0.11,0.2,0.1,3.4,0.97,user_000002,2024-01-07,2024-01-07
consumption_008513,SH_007256,incident_000832,relief_item_000798,5,2020-10-02,2020-10-04,2,2.5,2,2,0,135617,0.93,낮음,비,"고령자 포함,어린이 다수,반려동물 포함",0.093,4.8,과다,3,가을,0.19,0.11,0.07,2.6,0.97,user_000008,2020-10-04,2020-10-04
consumption_008514,SH_019825,,relief_item_000635,1,2019-04-17,2019-05-17,30,0.03,19,0,0,92,0.99,높음,추위,"고령자 포함,장애인 포함",0.044,3.7,과다,0,봄,0.26,0.22,0.03,4.8,0.88,user_000005,2019-05-17,2019-05-17
consumption_008515,SH_000325,incident_000807,relief_item_000761,0,2016-06-20,2016-07-06,16,0.0,10,0,0,1632,0.54,중간,추위,반려동물 포함,0.114,2.3,충분,5,여름,0.19,0.04,0.15,4.0,0.85,user_000007,2016-07-06,2016-07-06
consumption_008516,SH_020552,,relief_item_000530,2,2020-01-06,2020-01-19,13,0.15,10,0,0,779,0.64,중간,일반,"어린이 다수,장애인 포함",0.143,4.9,적정,4,겨울,0.08,0.07,0.01,2.2,0.92,user_000003,2020-01-19,2020-01-19
consumption_008517,SH_015759,incident_000136,relief_item_000007,6,2022-12-23,2022-12-30,7,0.86,4,1,0,1250,0.14,중간,눈,반려동물 포함,0.021,3.2,충분,4,겨울,0.01,0.0,0.1,4.7,0.66,user_000004,2022-12-30,2022-12-30
consumption_008518,SH_014302,,relief_item_000644,3,2022-07-01,2022-07-18,17,0.18,13,0,0,622,0.65,낮음,추위,"어린이 다수,장애인 포함",0.009,4.5,과다,5,여름,0.05,0.26,0.14,2.1,0.76,user_000001,2022-07-18,2022-07-18
consumption_008519,SH_002994,,relief_item_000468,3,2024-11-03,2024-11-07,4,0.75,2,0,0,12,0.0,중간,비,고령자 포함,0.139,4.4,적정,1,가을,0.27,0.2,0.01,3.8,0.79,user_000004,2024-11-07,2024-11-07
consumption_008520,SH_007210,,relief_item_000810,1,2018-05-06,2018-05-22,16,0.06,9,0,0,495,0.42,낮음,일반,"고령자 포함,반려동물 포함",0.146,4.4,충분,0,봄,0.4,0.12,0.13,3.1,0.84,user_000007,2018-05-22,2018-05-22
consumption_008521,SH_013714,incident_000258,relief_item_000679,8,2016-12-24,2016-12-27,3,2.67,2,4,0,1066,0.39,낮음,일반,"장애인 포함,반려동물 포함",0.021,4.7,부족,0,겨울,0.03,0.06,0.15,4.3,0.88,user_000009,2016-12-27,2016-12-27
consumption_008522,SH_018621,,relief_item_000118,2,2022-01-26,2022-02-21,26,0.08,12,0,0,2021,0.91,중간,일반,"장애인 포함,고령자 포함",0.119,3.9,적정,4,겨울,0.15,0.19,0.07,2.5,0.69,user_000008,2022-02-21,2022-02-21
consumption_008523,SH_017683,,relief_item_000053,0,2025-01-02,2025-01-14,12,0.0,11,0,0,1405,0.33,낮음,눈,고령자 포함,0.04,2.8,충분,1,겨울,0.03,0.01,0.01,3.9,0.85,user_000003,2025-01-14,2025-01-14
consumption_008524,SH_007256,incident_000832,relief_item_000798,0,2016-07-03,2016-07-30,27,0.0,13,0,0,65196,0.45,낮음,비,"고령자 포함,반려동물 포함,장애인 포함",0.105,5.0,과다,2,여름,0.07,0.25,0.03,2.3,0.86,user_000008,2016-07-30,2016-07-30
consumption_008525,SH_016509,,relief_item_000782,2,2023-05-10,2023-05-30,20,0.1,12,0,0,207,0.6,높음,눈,"반려동물 포함,장애인 포함",0.041,4.1,충분,0,봄,0.35,0.26,0.12,4.2,0.92,user_000010,2023-05-30,2023-05-30
consumption_008526,SH_004129,,relief_item_000582,1,2025-05-20,2025-05-21,1,1.0,1,1,0,11,0.28,낮음,눈,고령자 포함,0.045,2.3,적정,5,봄,0.23,0.22,0.08,2.8,0.76,user_000009,2025-05-21,2025-05-21
consumption_008527,SH_003905,,relief_item_000153,6,2024-10-07,2024-10-31,24,0.25,23,0,1,33,0.35,낮음,더위,"고령자 포함,반려동물 포함,장애인 포함",0.048,3.8,충분,5,가을,0.17,0.13,0.11,3.4,0.81,user_000003,2024-10-31,2024-10-31
consumption_008528,SH_004568,,relief_item_000015,13,2019-11-17,2019-11-20,3,4.33,1,4,1,1436,0.3,중간,일반,어린이 다수,0.1,4.6,적정,0,가을,0.39,0.06,0.07,2.8,0.65,user_000003,2019-11-20,2019-11-20
consumption_008529,SH_001688,,relief_item_000078,4,2021-07-14,2021-07-20,6,0.67,1,1,0,35,0.14,낮음,눈,장애인 포함,0.13,4.8,과다,4,여름,0.32,0.12,0.07,4.7,0.78,user_000001,2021-07-20,2021-07-20
consumption_008530,SH_022419,,relief_item_000645,0,2022-01-15,2022-01-27,12,0.0,11,0,0,3576,0.33,높음,더위,"반려동물 포함,고령자 포함",0.143,2.3,과다,1,겨울,0.25,0.07,0.13,2.3,0.95,user_000006,2022-01-27,2022-01-27
consumption_008531,SH_009336,,relief_item_000734,1,2025-05-05,2025-05-14,9,0.11,6,0,0,123,0.72,높음,눈,반려동물 포함,0.028,3.4,부족,4,봄,0.17,0.12,0.1,2.9,0.87,user_000009,2025-05-14,2025-05-14
consumption_008532,SH_018268,incident_000788,relief_item_000059,2,2020-11-06,2020-11-17,11,0.18,11,0,0,2135,0.36,높음,더위,"고령자 포함,어린이 다수",0.04,4.3,과다,5,가을,0.25,0.05,0.0,3.2,0.98,user_000007,2020-11-17,2020-11-17
consumption_008533,SH_022420,incident_000007,relief_item_000554,7,2019-08-11,2019-08-23,12,0.58,9,1,0,16949,0.58,낮음,눈,"반려동물 포함,고령자 포함,어린이 다수",0.138,4.5,충분,3,여름,0.13,0.08,0.11,2.1,0.63,user_000010,2019-08-23,2019-08-23
consumption_008534,SH_020533,incident_000724,relief_item_000527,4,2022-07-01,2022-07-24,23,0.17,6,0,1,255,0.32,높음,추위,"반려동물 포함,어린이 다수,고령자 포함",0.033,3.0,부족,4,여름,0.05,0.17,0.05,2.6,0.81,user_000001,2022-07-24,2022-07-24
consumption_008535,SH_019472,,relief_item_000921,1,2018-12-23,2019-01-13,21,0.05,7,0,0,967,0.83,중간,눈,"어린이 다수,장애인 포함",0.1,3.3,적정,1,겨울,0.38,0.17,0.11,2.6,0.89,user_000004,2019-01-13,2019-01-13
consumption_008536,SH_006766,,relief_item_000550,0,2022-07-21,2022-08-04,14,0.0,5,0,0,98,0.93,낮음,추위,"반려동물 포함,장애인 포함",0.132,2.3,적정,1,여름,0.04,0.15,0.07,4.4,0.89,user_000002,2022-08-04,2022-08-04
consumption_008537,SH_004625,,relief_item_000928,7,2019-11-08,2019-11-18,10,0.7,4,1,0,1169,0.51,높음,더위,"장애인 포함,반려동물 포함",0.017,2.1,과다,2,가을,0.19,0.27,0.03,4.2,0.75,user_000005,2019-11-18,2019-11-18
consumption_008538,SH_006041,,relief_item_000920,1,2018-07-20,2018-07-30,10,0.1,2,0,0,6303,0.7,높음,추위,반려동물 포함,0.081,2.3,충분,3,여름,0.38,0.09,0.01,4.0,0.8,user_000002,2018-07-30,2018-07-30
consumption_008539,SH_018852,incident_000202,relief_item_000206,6,2015-11-01,2015-11-09,8,0.75,1,1,0,3649,0.76,낮음,일반,"장애인 포함,어린이 다수",0.141,3.7,충분,3,가을,0.1,0.21,0.09,4.0,0.62,user_000006,2015-11-09,2015-11-09
consumption_008540,SH_005967,incident_000435,relief_item_000184,1,2017-04-12,2017-05-10,28,0.04,4,0,0,68,0.05,낮음,눈,"어린이 다수,반려동물 포함",0.112,2.5,과다,5,봄,0.27,0.29,0.06,4.5,0.93,user_000009,2017-05-10,2017-05-10
consumption_008541,SH_006179,,relief_item_000506,1,2022-10-26,2022-11-07,12,0.08,4,0,0,129,0.65,중간,눈,"고령자 포함,어린이 다수",0.063,4.9,부족,0,가을,0.02,0.23,0.06,2.4,0.93,user_000006,2022-11-07,2022-11-07
consumption_008542,SH_000450,incident_000351,relief_item_000938,2,2025-08-23,2025-09-09,17,0.12,14,0,0,86,0.96,높음,비,장애인 포함,0.146,4.1,과다,1,여름,0.22,0.23,0.15,2.1,0.99,user_000010,2025-09-09,2025-09-09
consumption_008543,SH_006032,incident_000293,relief_item_000566,28,2017-01-20,2017-01-24,4,7.0,4,10,1,111,0.79,낮음,추위,"반려동물 포함,장애인 포함",0.099,4.1,과다,0,겨울,0.25,0.09,0.04,4.7,0.83,user_000007,2017-01-24,2017-01-24
consumption_008544,SH_000168,incident_000560,relief_item_000872,14,2021-05-06,2021-05-11,5,2.8,4,3,0,7230,0.99,낮음,더위,반려동물 포함,0.077,4.7,과다,3,봄,0.32,0.3,0.06,2.5,0.75,user_000006,2021-05-11,2021-05-11
consumption_008545,SH_005999,,relief_item_000540,0,2024-11-10,2024-11-29,19,0.0,16,0,0,82,0.18,낮음,일반,"반려동물 포함,고령자 포함",0.085,2.9,과다,1,가을,0.29,0.25,0.08,3.9,0.95,user_000008,2024-11-29,2024-11-29
consumption_008546,SH_010946,,relief_item_000376,0,2022-10-22,2022-11-01,10,0.0,9,0,0,5190,0.82,중간,눈,"장애인 포함,반려동물 포함,고령자 포함",0.095,3.1,과다,2,가을,0.26,0.27,0.12,4.2,0.95,user_000010,2022-11-01,2022-11-01
consumption_008547,SH_004724,incident_000503,relief_item_000281,1,2024-02-20,2024-03-12,21,0.05,9,0,0,120,0.73,높음,일반,"어린이 다수,장애인 포함,반려동물 포함",0.147,4.1,적정,1,겨울,0.21,0.18,0.11,3.8,0.87,user_000001,2024-03-12,2024-03-12
consumption_008548,SH_020727,incident_000629,relief_item_000308,0,2023-10-02,2023-10-23,21,0.0,18,0,0,209,0.25,중간,눈,"어린이 다수,반려동물 포함",0.135,2.6,충분,3,가을,0.05,0.17,0.15,3.7,0.87,user_000001,2023-10-23,2023-10-23
