시설구분코드|시설코드|시설명|시설규모|대피가능인원수|관리기관명|관리기관전화번호|시설주소도로명|경도|위도|개방여부|지상지하구분
지진|S201700006|금호천년나무8단지 지하주차장 1층|1298|1573|대구광역시 북구청|053-665-3930|대구광역시 북구 내곡로 15 (사수동, 대구금호엘에이치천년나무8단지)|128.50916666666666|35.89694444444444|Y|1
지진|S201700007|금호천년나무5단지 지하주차장 1층|6107|7402|대구광역시 북구청|053-665-3930|대구광역시 북구 내곡로 69 (사수동, 대구금호엘에이치천년나무5단지)|128.5102777777778|35.90222222222222|Y|1
지진|S201600003|강변일성트루엘 지하주차장 1~3층|7555|9157|대구광역시 북구청|053-665-3460|대구광역시 북구 침산남로 215(침산동, 강변일성트루엘)|128.59972222222223|35.886944444444445|Y|1
지진|S201600009|침산코오롱 하늘채2단지 지하주차장 1층|1837|2226|대구광역시 북구청|053-665-3460|대구광역시 북구 중앙대로 591(침산동, 침산동코오롱하늘채아파트)|128.595|35.88611111111111|Y|1
지진|S200400017|옥석타운 지하주차장 1층|2452|2972|대구광역시 북구청|053-665-3460|대구광역시 북구 침산남로31길 11(침산동, 옥석타운)|128.5927777777778|35.88944444444444|Y|1
지진|S200400018|침산한라스카이빌 지하주차장 1층|6539|7926|대구광역시 북구청|053-665-3460|대구광역시 북구 침산로22길 5(침산동, 침산한라스카이빌)|128.59166666666667|35.885555555555555|Y|1
지진|S200400019|침산2차화성타운 지하주차장 1~2층|4840|5866|대구광역시 북구청|053-665-3460|대구광역시 북구 침산남로37길 24(침산동, 침산2차화성아파트)|128.595|35.888888888888886|Y|1
지진|S202000001|침산화성파크드림 지하주차장 1~2층|28775|34878|대구광역시 북구청|053-665-3460|대구광역시 북구 성북로 70(침산동, 침산화성파크드림)|128.59194444444447|35.89111111111111|Y|1
지진|S199400003|강변아파트 104동 지하주차장 1층|305|369|대구광역시 남구청|053-664-3890|대구광역시 남구 명덕로68길 19 (이천동, 강변타운)|128.60666666666665|35.85416666666667|Y|1
지진|S200600002|희망교대성유니드 지하주차장 1층|1975|2393|대구광역시 남구청|053-664-3890|대구광역시 남구 희망로5길 12 (이천동, 대성유니드아파트)|128.6011111111111|35.84861111111111|Y|1
지진|S200300001|이천주공2단지 지하주차장 1층|1247|1511|대구광역시 남구청|053-664-3890|대구광역시 남구 희망로 57 (이천동, 이천주공2단지)|128.60444444444443|35.84777777777778|Y|1
지진|S201000017|월드메르디앙 지하주차장 2층|2080|2521|대구광역시 남구청|053-664-3890|대구광역시 남구 이천로19길 68 (이천동, 교대역월드메르디앙)|128.59555555555556|35.850833333333334|Y|1
지진|S199900001|이천주공1단지 지하주차장 2층|2255|2733|대구광역시 남구청|053-664-3890|대구광역시 남구 명덕로68길 77 (이천동, 대구이천주공1아파트)|128.60583333333332|35.85194444444445|Y|1
지진|S201000018|이천뜨란채3단지 지하주차장 1층|701|849|대구광역시 남구청|053-664-3890|대구광역시 남구 대봉로26길 38 (이천동, 이천뜨란채3단지)|128.60583333333332|35.849444444444444|Y|1
지진|S201000019|이천뜨란채4단지 지하주차장 1층|572|693|대구광역시 남구청|053-664-3890|대구광역시 남구 대봉로26길 37 (이천동, 이천뜨란채4단지)|128.60611111111112|35.85055555555556|Y|1
무더위|E199500002|영선초등학교|600|600|대구광역시 남구청|053-664-3890|대구광역시 남구 영선길 96 (이천동, 영선초등학교)|128.5963888888889|35.8525|Y|0
지진|E202100001|웰빙스파 사우나|360|360|대구광역시 남구청|053-664-3890|대구광역시 남구 희망로 50 (이천동)|128.6036111111111|35.847500000000004|Y|0
지진|S198000019|가톨릭대학병원 라파엘관 북문 지하1층|700|848|대구광역시 남구청|053-664-3930|대구광역시 남구 두류공원로17길 33, 대구가톨릭의과대학병원 (대명동)|128.56805555555556|35.844166666666666|Y|1
지진|S201000020|가톨릭대학병원 라파엘관 동문 지하1층|2494|3023|대구광역시 남구청|053-664-3930|대구광역시 남구 두류공원로17길 33, 대구가톨릭의과대학병원 (대명동)|128.56805555555556|35.844166666666666|Y|1
지진|S198000018|가톨릭대학병원 스텔라관 지하1층|3799|4604|대구광역시 남구청|053-664-3930|대구광역시 남구 두류공원로17길 33, 대구가톨릭의과대학병원 (대명동)|128.56805555555556|35.844166666666666|Y|1
지진|S202200001|앞산태왕아너스 지하주차장 B2~B3층|17513|21227|대구광역시 남구청|053-664-3890|대구광역시 남구 효서길 53(봉덕동, 앞산태왕아너스)|128.59611111111113|35.838055555555556|Y|1
지진|S199400004|강변아파트 107동 지하주차장 1층|486|589|대구광역시 남구청|053-664-3890|대구광역시 남구 명덕로68길 19 (이천동, 강변타운)|128.60666666666665|35.85416666666667|Y|1
지진|S202400007|서대구역반도유보라센텀 지하주차장1,2층|72664|88077|대구광역시 서구청|053-663-2710|대구광역시 서구 문화로 230 (평리동, 서대구역반도유보라센텀)|128.5577777777778|35.87555555555556|Y|1
지진|S200600069|우방송현하이츠 지하주차장 1층|9504|11520|대구광역시 달서구청|053-667-2890|대구광역시 달서구 학산남로 90 (송현동, 우방송현하이츠)|128.54222222222222|35.82555555555556|Y|1
지진|S198400005|송현여자고등학교 지하1층 다목적교실|693|840|대구광역시 달서구청|053-667-2890|대구광역시 달서구 송현로 156 (송현동, 송현여자중,고등학교)|128.54472222222222|35.83111111111111|Y|1
지진|S198700006|그린맨션1차 전체 동의 지하1층|4290|5200|대구광역시 달서구청|053-667-2890|대구광역시 달서구 구마로40길 21 (송현동, 청구그린맨션1차아파트)|128.54888888888888|35.836111111111116|Y|1
지진|S201500001|도시철도 감삼역 지하 1~3층|6136|7437|대구광역시 달서구청|053-667-2890|대구광역시 달서구 달구벌대로 지하 1665 (감삼동, 대구지하철2호선 감삼역)|128.54777777777778|35.85416666666667|Y|1
지진|S200600074|도시철도 죽전역 지하 1~4층|10979|13307|대구광역시 달서구청|053-667-2890|대구광역시 달서구 달구벌대로 지하 1560 (죽전동, 대구지하철2호선 죽전역)|128.53833333333333|35.85055555555556|Y|1
지진|S200600070|죽전그린빌아파트 지하1층 지하주차장|6454|7823|대구광역시 달서구청|053-667-2890|대구광역시 달서구 와룡로53길 40 (죽전동, 대구죽전그린빌아파트)|128.535|35.856944444444444|Y|1
지진해일|E200900001|지중해사우나|280|280|대구광역시 달서구청|053-667-2890|대구광역시 달서구 와룡로41길 30 (죽전동)|128.53555555555556|35.85138888888889|Y|1
지진|S200300113|서구청 구민홀 지하1층|810|981|대구광역시 서구청|053-663-4426|대구광역시 서구 국채보상로 257 (평리동, 서구청)|128.5588888888889|35.87138888888889|Y|1
지진|S201300001|서부도서관 지하1층|198|240|대구광역시 서구청|053-663-4426|대구광역시 서구 국채보상로49길 12 (평리동, 서부도서관)|128.5577777777778|35.8725|Y|1
한파|E198700001|광명아파트|300|300|대구광역시 서구청|053-663-2060|대구광역시 서구 문화로37길 6 (평리동)|128.55333333333334|35.87583333333333|Y|0
지진|S199900002|서구제일종합사회복지관 지하1층|448|543|대구광역시 서구청|053-663-2710|대구광역시 서구 옥산로6길 9 (원대동3가)|128.57888888888888|35.88583333333333|Y|1
지진|S201300006|원대금류타운 아파트 지하주차장 1층|2599|3150|대구광역시 서구청|053-663-2710|대구광역시 서구 원대로13길 2 (원대동2가, 원대금류타운)|128.58083333333332|35.88333333333333|Y|1
지진해일|E200800005|세정탕|180|180|대구광역시 서구청|053-663-2710|대구광역시 서구 고성로15길 19-15 (원대동3가)|128.57666666666665|35.88527777777778|Y|0
지진해일|E201800002|화창사우나|92|92|대구광역시 서구청|053-663-2710|대구광역시 서구 고성로 91 (원대동3가)|128.57611111111112|35.88333333333333|Y|0
지진해일|E201800003|금성스파빌|200|200|대구광역시 서구청|053-663-2710|대구광역시 서구 팔달로 194 (원대동3가)|128.5713888888889|35.88805555555555|Y|0
지진|S199500034|대구의료원 본관 지하1층, 라파엘웰빙센터 지하1층|9911|12013|대구광역시 서구청|053-663-4484|대구광역시 서구 평리로 157 (중리동, 대구의료원)|128.54111111111112|35.86|Y|1
한파|E198100001|퀸스로드|614|614|대구광역시 서구청|053-663-2710|대구광역시 서구 평리로35길 28 (중리동)|128.54333333333332|35.86222222222222|Y|1
한파|E200300004|이현공원|450|450|대구광역시 서구청|053-663-2710|대구광역시 서구 문화로 104 (이현동)|128.5438888888889|35.873333333333335|Y|0
지진|S201000001|중리롯데캐슬 지하주차장 1~2층|46404|56247|대구광역시 서구청|053-663-4426|대구광역시 서구 국채보상로34길 12 (중리동, 중리롯데캐슬)|128.54722222222222|35.86805555555556|Y|1
한파|E201900001|어린이도서관 비상급수시설|1000|1000|대구광역시 서구청|053-663-2710|대구광역시 서구 문화로 123-1 (이현동)|128.54638888888888|35.87444444444444|Y|0
지진|E202400003|대구과학대학교|250|250|대구광역시 북구청|053-665-4310|대구광역시 북구 영송로 47, 대구과학대학교 (태전동)|128.54444444444445|35.92972222222222|Y|0
지진|E202400005|강북목욕탕|100|100|대구광역시 북구청|053-665-4310|대구광역시 북구 구암로 138 (구암동)|128.55583333333334|35.931666666666665|N|0
무더위|E202400004|함지공원|97|97|대구광역시 북구청|053-665-4310|대구광역시 북구 동암로38길 12 (구암동)|128.56944444444443|35.942499999999995|Y|0
지진|E202400001|그린스포츠센터|350|350|대구광역시 북구청|053-665-4310|대구광역시 북구 옥산로 103 (칠성동2가, 침산1차 푸르지오)|128.58694444444444|35.88444444444444|N|1
지진|E202400006|미림목욕탕|90|90|대구광역시 북구청|053-665-4310|대구광역시 북구 대천로9길 16 (읍내동)|128.555|35.93861111111111|N|0
지진|E202400002|복현보성타운|83|83|대구광역시 북구청|053-665-4310|대구광역시 북구 검단로 64 (복현동, 복현보성타운)|128.61666666666667|35.90333333333333|Y|0
지진|S202400002|신천자이아파트 지하주차장 1층|37189|45077|대구광역시 동구청|053-662-3620|대구광역시 동구 신암로16길 25 (신천동, 신천자이아파트)|128.61111111111111|35.876666666666665|Y|1
지진|S202400003|더샵디어엘로아파트 지하주차장2층~3층|45795|55509|대구광역시 동구청|053-662-3740|대구광역시 동구 화랑로 33 (신천동)|128.63166666666666|35.86944444444445|N|1
지진|S199700007|지하철 안지랑역 지하 1층|2532|3069|대구광역시 남구청|053-664-3930|대구광역시 남구 대명로 지하141, 안지랑역 (대명동)|128.57305555555556|35.83916666666667|Y|1
지진|S199800003|KT달서지사 남대구지점 지하 1층 주차장|813|985|대구광역시 남구청|053-664-3930|대구광역시 남구 안지랑로 82 (대명동, KT남대구지사)|128.57194444444445|35.83888888888889|Y|1
지진|S199800009|보성청록타운주차장 동편 지하1층|1216|1473|대구광역시 남구청|053-664-3930|대구광역시 남구 큰골길 198(대명동)|128.58555555555557|35.834722222222226|Y|1
지진|S199700008|지하철 현충로역 지하 1층|2512|3045|대구광역시 남구청|053-664-3930|대구광역시 남구 대명로 지하222, 현충로역 (대명동)|128.58194444444445|35.84111111111111|Y|1
지진|S199800008|보성청록타운주차장 서편 지하1층|588|712|대구광역시 남구청|053-664-3930|대구광역시 남구 큰골길 198(대명동)|128.58555555555557|35.834722222222226|Y|1
지진|S200400017|대덕문화전당 지하 1층|1626|1971|대구광역시 남구청|053-664-3930|대구광역시 남구 앞산순환로 478, 대덕문화전당 (대명동)|128.57694444444445|35.831388888888895|Y|1
지진|S200400016|그린빌라 지하 1층 주차장|674|817|대구광역시 남구청|053-664-3930|대구광역시 남구 큰골7길 40(대명동, 그린빌라)|128.58277777777778|35.83416666666667|Y|1
지진|S198200008|대구대학교 대강당 지하 1층|228|276|대구광역시 남구청|053-664-3930|대구광역시 남구 성당로50길 33 (대명동, 대구대학교)|128.575|35.855555555555554|Y|1
지진|S198200013|대구대학교 중앙도서관 지하 1층|165|200|대구광역시 남구청|053-664-3930|대구광역시 남구 성당로50길 33 (대명동, 대구대학교)|128.575|35.85527777777778|Y|1
지진해일|E199300005|비산5동복지사우나|250|250|대구광역시 서구청|053-663-4426|대구광역시 서구 팔달로32길 12 (비산동)|128.56722222222223|35.88777777777778|Y|0
지진|S201700004|양지아파트 지하 1층|208|252|대구광역시 서구청|053-663-4426|대구광역시 서구 달서천로61길 34 (비산동, 양지아파트)|128.56944444444443|35.886944444444445|Y|1
지진|S201700005|수정 아파트 지하 1층|611|740|대구광역시 서구청|053-663-4426|대구광역시 서구 고성로 22 (비산동, 수정아파트)|128.57027777777776|35.886944444444445|Y|1
지진|S199800057|홍실2차 아파트 지하주차장 1층|1632|1978|대구광역시 서구청|053-663-4426|대구광역시 서구 통학로 39 (내당동, 보성2차홍실타운)|128.56333333333333|35.86472222222223|Y|1
지진|S199800058|황제맨션1 지하주차장 1층|1418|1718|대구광역시 서구청|053-663-4426|대구광역시 서구 통학로 46 (내당동, 황제맨션)|128.5652777777778|35.865|Y|1
지진|S200600001|내당역 대합실 지하1층|6760|8193|대구광역시 서구청|053-663-4426|대구광역시 서구 달구벌대로 지하 1827 (내당동)|128.56416666666667|35.86027777777778|Y|1
지진|S199800059|황제맨션2 지하주차장 1층|1418|1718|대구광역시 서구청|053-663-4426|대구광역시 서구 통학로 46 (내당동, 황제맨션)|128.5652777777778|35.865|Y|1
지진|S200200001|제일고등학교 지하1층|336|407|대구광역시 서구청|053-663-2710|대구광역시 서구 국채보상로 384 (비산동, 경상여중.제일고교)|128.57416666666666|35.87111111111111|Y|1
지진|S202300001|인동촌건강나눔센터 지하1층 주차장|354|429|대구광역시 서구청|053-663-2710|대구광역시 서구 북비산로75길 6, 인동촌건강나눔센터 (비산동)|128.57444444444445|35.87972222222222|Y|1
